hotel_id,snapshot_month,market_segment,region,star_rating,days_listed,is_new_partner,review_score,review_count,photo_count,content_completeness_score,has_virtual_tour,price_index_vs_compset,promo_depth_pct,inventory_availability_rate,mobile_conversion_rate,guest_response_rate_pct,cancellation_rate_pct,days_since_last_content_update,comp_set_size,underperforming
HTL-76363,7,Suburban,Northeast,4,942,0,4.14,149,24,60.7,0.0,0.824,20.2,79.8,10.0,35.8,45.0,25,9,0
HTL-76364,4,Resort/Destination,Northeast,3,301,0,3.57,16,23,64.7,0.0,1.212,7.4,92.9,6.95,56.9,37.2,441,22,1
HTL-76365,11,Urban Business,Northeast,4,504,0,4.82,334,41,85.1,1.0,0.69,24.6,83.7,6.81,96.1,16.0,195,5,0
HTL-76366,7,Leisure Beach,West,4,229,0,,71,22,35.5,0.0,1.025,6.7,65.9,11.77,81.7,23.9,180,10,1
HTL-76367,7,Suburban,Midwest,3,284,0,1.91,70,20,45.4,0.0,0.936,1.3,34.4,5.13,91.1,18.7,43,16,1
HTL-76368,5,Urban Business,South,5,413,0,3.48,38,22,45.3,1.0,0.781,11.3,49.4,0.86,98.1,25.9,319,23,0
HTL-76369,4,Suburban,West,3,1029,0,2.9,130,10,59.7,0.0,0.836,16.1,42.4,6.78,99.8,16.2,114,15,0
HTL-76370,7,Suburban,International,3,257,0,3.23,25,20,59.4,0.0,1.099,5.9,85.8,10.57,58.3,10.6,26,10,1
HTL-76371,2,Urban Business,Midwest,4,824,0,3.56,167,28,67.9,1.0,0.658,7.8,45.5,5.85,80.5,17.7,248,6,0
HTL-76372,2,Leisure Beach,West,1,860,0,2.64,99,23,22.4,0.0,1.077,13.9,55.9,0.88,97.3,18.3,194,22,1
HTL-76373,6,Resort/Destination,South,3,451,0,2.58,55,35,65.2,1.0,0.762,21.8,69.8,7.45,91.3,45.0,92,6,0
HTL-76374,7,Suburban,South,4,564,0,3.16,78,20,57.0,0.0,0.769,10.7,62.1,6.49,73.7,25.6,357,20,0
HTL-76375,1,Suburban,South,1,463,0,1.93,115,43,64.4,0.0,0.697,2.4,58.0,2.61,98.9,21.2,111,17,0
HTL-76376,11,Airport,International,3,428,0,,81,32,54.8,0.0,0.872,17.5,75.6,3.78,69.4,2.7,23,20,0
HTL-76377,2,Urban Business,Midwest,2,994,0,3.62,10,3,47.5,0.0,1.119,3.6,85.6,12.47,94.1,18.9,48,24,1
HTL-76378,11,Suburban,South,4,1007,0,3.71,57,29,52.4,0.0,0.973,14.6,64.5,3.52,52.5,21.9,2,5,0
HTL-76379,4,Resort/Destination,West,5,897,0,3.68,58,8,15.1,0.0,0.886,16.6,50.4,1.52,87.3,22.6,78,15,1
HTL-76380,6,Resort/Destination,South,5,1241,0,4.88,124,31,34.6,0.0,0.905,2.7,59.4,9.68,83.7,38.7,440,9,1
HTL-76381,9,Urban Business,South,4,1640,0,3.57,320,3,45.6,0.0,0.93,8.0,77.1,4.62,68.2,23.2,118,22,0
HTL-76382,3,Urban Business,South,3,542,0,3.09,177,26,49.0,1.0,0.803,6.6,63.4,1.98,76.0,13.1,1,12,0
HTL-76383,6,Urban Business,International,5,290,0,4.5,5,27,57.4,0.0,1.478,5.7,77.9,,67.4,13.0,147,18,1
HTL-76384,12,Leisure Beach,International,2,154,1,2.17,27,10,17.6,0.0,0.987,23.7,92.4,15.0,76.5,30.5,188,23,1
HTL-76385,8,Leisure Beach,West,4,1809,0,3.65,328,18,45.4,1.0,1.022,20.4,82.1,5.05,75.9,14.6,112,6,0
HTL-76386,4,Suburban,Northeast,3,1234,0,2.63,404,7,39.7,0.0,0.633,22.0,71.7,8.27,27.4,27.3,264,5,1
HTL-76387,6,Urban Business,International,3,115,1,3.52,48,6,29.6,0.0,0.806,5.3,84.2,2.18,97.8,33.7,321,12,1
HTL-76388,12,Suburban,West,4,365,0,4.09,50,24,44.7,0.0,0.866,13.3,88.7,3.65,78.2,41.8,176,16,0
HTL-76389,10,Resort/Destination,International,1,488,0,2.51,73,3,32.6,0.0,1.163,17.7,56.3,15.0,61.5,30.2,446,10,1
HTL-76390,3,Urban Business,South,3,578,0,3.8,145,14,63.5,0.0,0.915,11.6,61.9,3.81,90.0,7.4,9,7,0
HTL-76391,5,Urban Business,Midwest,3,211,0,2.83,10,29,45.1,0.0,0.88,23.9,66.3,5.47,69.7,20.1,73,13,0
HTL-76392,5,Urban Business,South,3,588,0,2.74,194,17,26.3,0.0,0.789,12.0,74.0,4.99,55.0,32.4,191,24,0
HTL-76393,11,Resort/Destination,Midwest,4,404,0,4.15,27,31,63.7,0.0,0.889,6.6,81.1,2.82,71.0,28.1,151,22,1
HTL-76394,2,Suburban,International,3,249,0,2.92,20,21,53.9,0.0,1.018,8.2,62.7,2.92,64.5,3.7,90,25,0
HTL-76395,3,Leisure Beach,South,2,761,0,2.99,74,24,48.0,,0.751,13.6,92.4,14.75,89.8,44.9,14,19,0
HTL-76396,7,Leisure Beach,West,4,503,0,3.93,50,19,31.6,1.0,0.884,16.4,75.2,,93.3,24.1,135,22,0
HTL-76397,11,Airport,Northeast,3,767,0,3.58,102,41,49.7,0.0,1.015,6.0,90.7,5.29,89.9,11.7,334,16,1
HTL-76398,2,Airport,Midwest,2,308,0,2.31,21,27,47.5,0.0,1.146,19.0,65.8,6.42,75.9,32.0,9,18,1
HTL-76399,7,Leisure Beach,South,3,944,0,3.68,72,37,45.3,0.0,1.062,24.0,63.4,,55.7,17.5,66,19,0
HTL-76400,2,Leisure Beach,South,4,501,0,3.17,70,38,66.2,0.0,1.168,18.3,70.4,9.89,69.4,30.4,159,21,0
HTL-76401,1,Resort/Destination,Northeast,4,42,1,3.88,4,38,51.9,1.0,0.896,24.6,78.0,,82.1,20.7,30,17,0
HTL-76402,4,Airport,West,4,165,1,3.52,29,12,32.4,0.0,1.016,15.9,78.5,,99.3,18.4,112,16,0
HTL-76403,3,Urban Business,Northeast,3,426,0,2.08,101,21,37.4,0.0,1.134,10.5,91.6,3.68,91.9,25.6,3,24,1
HTL-76404,10,Suburban,West,4,447,0,4.18,97,5,63.8,0.0,0.899,7.4,92.4,11.45,35.1,20.8,73,15,0
HTL-76405,10,Urban Business,Northeast,4,277,0,4.47,11,21,35.1,0.0,1.129,18.6,59.1,5.35,78.6,1.3,389,19,0
HTL-76406,7,Suburban,South,4,256,0,4.22,16,26,43.5,0.0,0.873,16.5,44.3,3.99,87.3,26.2,535,19,0
HTL-76407,12,Resort/Destination,South,3,168,1,3.14,22,27,58.1,0.0,0.928,20.0,55.2,2.66,79.4,2.5,23,9,0
HTL-76408,7,Urban Business,Midwest,4,144,1,,2,31,56.8,1.0,1.094,7.7,55.4,1.07,79.7,13.8,405,21,1
HTL-76409,12,Leisure Beach,International,3,273,0,4.02,25,15,53.2,0.0,0.865,8.4,45.1,,87.5,12.6,227,12,0
HTL-76410,10,Suburban,West,4,562,0,3.44,72,41,92.8,0.0,1.012,13.3,67.4,11.65,87.6,16.0,101,5,0
HTL-76411,5,Urban Business,Northeast,3,678,0,3.46,5,23,28.5,0.0,1.443,6.0,92.9,7.39,36.0,37.8,240,5,1
HTL-76412,7,Urban Business,Northeast,4,633,0,3.18,42,34,69.5,1.0,1.11,6.8,64.9,4.81,71.5,27.1,13,17,0
HTL-76413,11,Urban Business,West,5,609,0,5.0,31,24,55.8,1.0,0.964,29.5,65.2,4.8,80.1,32.9,21,5,0
HTL-76414,12,Leisure Beach,South,3,1969,0,2.74,397,13,60.7,1.0,0.943,2.2,94.7,7.1,79.8,9.6,105,16,0
HTL-76415,12,Leisure Beach,West,1,206,0,2.76,79,19,47.6,0.0,1.298,4.6,87.4,6.31,91.1,36.6,14,10,0
HTL-76416,4,Resort/Destination,International,4,1347,0,4.59,201,11,48.3,1.0,0.829,7.1,82.6,2.97,85.2,45.0,27,13,0
HTL-76417,4,Resort/Destination,South,3,551,0,2.7,98,28,64.3,0.0,1.109,20.8,89.2,1.31,53.9,4.4,55,23,0
HTL-76418,7,Suburban,Northeast,5,148,1,4.17,34,40,64.6,0.0,0.897,9.5,94.5,7.1,68.3,11.2,73,21,0
HTL-76419,6,Urban Business,Midwest,3,774,0,3.03,84,35,50.2,0.0,1.086,5.4,84.5,6.76,81.4,37.6,56,11,0
HTL-76420,9,Urban Business,Northeast,2,283,0,3.2,41,13,45.2,0.0,1.062,17.1,30.2,0.7,63.0,16.1,144,11,1
HTL-76421,10,Suburban,West,3,2039,0,2.78,227,14,40.3,0.0,1.455,5.3,74.1,2.51,86.2,16.9,180,18,1
HTL-76422,3,Suburban,International,3,131,1,2.41,17,27,36.2,1.0,0.983,22.3,71.6,6.87,76.2,19.5,136,10,0
HTL-76423,1,Urban Business,West,3,895,0,2.93,18,20,60.1,0.0,1.151,14.0,75.6,15.0,98.0,9.8,57,16,0
HTL-76424,3,Resort/Destination,Northeast,3,507,0,3.72,22,43,63.0,1.0,1.355,28.0,58.1,15.0,85.4,13.3,184,14,1
HTL-76425,9,Suburban,South,4,375,0,3.24,134,10,35.3,0.0,0.939,13.9,56.9,0.53,79.7,22.4,47,21,1
HTL-76426,12,Urban Business,West,4,369,0,4.94,17,18,31.4,0.0,1.067,19.3,64.4,4.32,98.0,27.5,24,11,0
HTL-76427,5,Resort/Destination,Northeast,4,574,0,4.4,24,26,64.3,0.0,1.032,18.0,85.7,13.93,98.5,24.7,65,9,0
HTL-76428,11,Suburban,International,4,122,1,3.99,24,39,72.4,0.0,0.801,26.2,91.1,7.76,97.6,5.9,94,22,0
HTL-76429,8,Resort/Destination,Northeast,4,149,1,3.93,46,24,44.4,0.0,0.693,13.3,83.9,5.67,55.9,19.2,27,16,1
HTL-76430,9,Resort/Destination,South,4,334,0,3.47,34,31,71.1,0.0,0.898,19.0,83.0,,58.8,28.1,72,23,0
HTL-76431,12,Urban Business,Northeast,4,345,0,4.0,49,20,65.3,0.0,0.8,13.1,81.0,2.57,91.3,24.6,391,16,0
HTL-76432,4,Suburban,International,3,380,0,2.74,96,28,63.6,0.0,1.063,0.4,80.4,1.58,73.7,32.7,37,20,0
HTL-76433,3,Urban Business,Midwest,3,1066,0,3.08,193,20,54.3,1.0,1.019,10.5,52.6,3.33,92.5,1.7,83,8,0
HTL-76434,9,Leisure Beach,Midwest,2,561,0,3.2,74,25,57.1,1.0,1.22,7.5,64.9,,98.3,37.2,168,16,0
HTL-76435,12,Leisure Beach,Northeast,4,449,0,4.68,68,38,51.1,1.0,0.874,3.3,61.9,1.38,46.7,22.6,59,16,0
HTL-76436,11,Suburban,West,4,1288,0,4.89,204,22,55.0,0.0,1.234,9.5,85.3,0.76,59.2,11.9,1,10,0
HTL-76437,4,Airport,Midwest,2,610,0,1.76,122,18,10.8,1.0,0.866,13.5,58.8,8.58,94.0,10.0,228,23,1
HTL-76438,3,Urban Business,South,3,172,1,4.21,106,48,71.2,0.0,1.051,12.7,71.8,,91.9,16.1,293,10,0
HTL-76439,4,Leisure Beach,International,4,72,1,4.26,4,30,56.6,0.0,0.972,12.0,73.6,2.67,75.0,16.6,10,25,0
HTL-76440,4,Airport,West,4,479,0,3.65,129,25,50.0,1.0,0.973,7.9,70.1,10.26,93.9,4.7,175,22,0
HTL-76441,2,Leisure Beach,South,3,272,0,3.79,40,28,43.6,0.0,0.824,30.5,80.0,4.35,97.8,17.3,352,5,0
HTL-76442,11,Urban Business,West,3,673,0,3.89,111,37,71.3,0.0,0.801,8.2,68.4,5.6,96.2,35.3,29,11,0
HTL-76443,2,Suburban,Northeast,3,1469,0,1.95,324,45,42.6,0.0,1.038,2.8,55.6,4.55,77.3,5.5,158,23,0
HTL-76444,8,Urban Business,Northeast,3,354,0,3.1,43,3,34.0,,1.349,18.3,26.0,15.0,94.8,5.9,527,10,1
HTL-76445,12,Leisure Beach,Midwest,3,380,0,1.99,14,23,35.6,0.0,0.806,4.1,74.0,3.21,75.2,34.0,69,6,0
HTL-76446,4,Suburban,International,4,300,0,4.19,12,8,71.9,1.0,0.767,5.2,79.7,15.0,79.3,5.6,58,13,0
HTL-76447,2,Urban Business,Northeast,3,1059,0,2.78,180,12,23.0,0.0,1.13,4.0,76.3,11.03,83.8,25.0,9,24,0
HTL-76448,12,Urban Business,Midwest,5,58,1,,12,6,24.6,0.0,0.965,13.5,50.2,11.37,72.0,16.1,247,9,1
HTL-76449,11,Urban Business,International,3,153,1,2.93,10,3,35.0,1.0,1.052,29.2,60.7,,93.3,18.9,249,18,1
HTL-76450,2,Resort/Destination,Northeast,4,126,1,3.74,15,20,69.0,0.0,1.288,34.7,79.7,7.1,56.6,45.0,14,15,1
HTL-76451,12,Urban Business,South,4,597,0,3.62,103,15,29.3,1.0,0.95,1.4,52.7,4.09,85.4,2.9,19,12,1
HTL-76452,12,Resort/Destination,Northeast,4,269,0,3.36,45,33,50.6,0.0,1.02,24.5,84.8,7.94,68.2,16.1,278,10,0
HTL-76453,1,Resort/Destination,Midwest,5,839,0,4.46,100,34,71.2,0.0,1.088,11.1,64.4,1.93,64.5,19.1,405,13,0
HTL-76454,8,Suburban,West,4,733,0,3.95,97,39,56.2,1.0,0.987,5.5,91.7,6.83,76.9,3.6,91,21,0
HTL-76455,1,Resort/Destination,Northeast,3,411,0,3.36,20,33,66.3,1.0,1.036,16.0,81.1,,87.9,28.1,115,10,0
HTL-76456,10,Suburban,West,4,727,0,2.51,150,36,56.2,0.0,0.887,14.7,80.1,8.77,74.8,12.4,18,14,0
HTL-76457,1,Urban Business,South,5,802,0,4.33,48,29,24.3,0.0,1.094,7.4,45.8,3.14,80.0,27.6,132,25,1
HTL-76458,1,Urban Business,International,4,412,0,3.87,100,9,17.7,0.0,1.129,20.3,58.3,13.19,52.1,24.1,76,13,0
HTL-76459,2,Resort/Destination,West,3,1050,0,2.69,399,33,41.2,1.0,0.985,3.4,72.1,6.69,82.9,28.9,74,23,1
HTL-76460,4,Airport,Midwest,3,415,0,2.13,38,37,43.8,0.0,1.076,5.2,40.0,0.7,87.7,30.1,256,16,1
HTL-76461,7,Resort/Destination,West,3,397,0,2.49,114,20,55.0,0.0,0.803,7.5,69.2,6.02,87.9,7.3,235,15,0
HTL-76462,1,Leisure Beach,South,4,1156,0,3.32,159,29,50.9,0.0,1.062,11.5,80.5,2.62,91.3,18.9,106,7,1
HTL-76463,4,Urban Business,West,2,882,0,2.79,130,22,41.2,0.0,1.18,11.0,54.2,1.8,96.9,12.3,495,10,0
HTL-76464,10,Urban Business,Midwest,3,199,0,3.24,47,31,74.4,0.0,0.889,6.7,77.4,7.37,95.3,15.5,62,11,0
HTL-76465,12,Airport,Northeast,3,286,0,3.01,17,40,57.3,0.0,0.812,37.9,81.0,10.9,80.9,13.5,31,16,0
HTL-76466,3,Urban Business,Northeast,5,456,0,4.47,97,38,43.2,0.0,0.877,11.4,76.5,,70.1,8.2,191,10,0
HTL-76467,11,Suburban,Midwest,4,357,0,3.53,42,23,36.6,0.0,0.641,14.6,63.8,8.64,76.9,29.4,399,6,0
HTL-76468,12,Resort/Destination,Midwest,3,612,0,2.76,97,17,59.6,0.0,0.782,20.4,51.1,12.42,45.0,15.9,531,10,1
HTL-76469,10,Airport,Northeast,4,659,0,,35,11,55.7,0.0,0.903,14.1,90.0,2.66,77.7,34.5,128,21,0
HTL-76470,6,Leisure Beach,Midwest,4,131,1,4.91,60,8,32.2,,0.963,13.3,70.4,4.73,47.0,10.8,60,12,1
HTL-76471,12,Leisure Beach,International,4,644,0,3.05,63,37,60.1,1.0,0.947,13.0,86.1,3.98,77.1,12.4,36,8,0
HTL-76472,12,Suburban,West,2,613,0,2.72,24,37,65.1,1.0,0.835,20.1,47.2,4.82,92.4,25.0,4,23,0
HTL-76473,2,Leisure Beach,Northeast,3,879,0,3.47,90,35,45.4,0.0,1.055,13.5,60.0,4.6,57.2,11.3,141,17,0
HTL-76474,1,Urban Business,Midwest,4,157,1,3.33,23,20,36.6,0.0,1.144,12.2,70.7,2.73,93.9,9.6,18,8,1
HTL-76475,9,Urban Business,Northeast,3,437,0,2.95,34,33,67.6,0.0,1.083,12.9,72.1,8.68,98.2,28.2,81,16,1
HTL-76476,10,Leisure Beach,South,3,934,0,3.0,67,18,55.8,0.0,0.619,23.6,59.7,5.46,81.0,12.7,147,24,0
HTL-76477,7,Urban Business,Midwest,5,1612,0,3.61,105,4,42.2,,1.11,24.2,73.0,9.33,70.6,26.6,399,13,0
HTL-76478,12,Urban Business,West,4,575,0,4.63,62,3,42.8,0.0,0.769,9.2,76.1,4.36,82.1,26.8,72,15,0
HTL-76479,5,Resort/Destination,West,3,1074,0,2.56,151,32,51.4,0.0,1.002,4.3,67.9,1.94,95.9,10.5,147,12,0
HTL-76480,5,Suburban,South,4,136,1,3.59,2,21,35.8,1.0,0.892,6.4,58.3,6.57,94.5,17.3,34,16,0
HTL-76481,1,Resort/Destination,International,4,452,0,4.19,234,39,59.9,0.0,1.066,7.4,59.4,15.0,95.7,37.2,47,21,0
HTL-76482,5,Airport,South,3,1881,0,3.13,184,28,58.5,0.0,0.968,14.7,48.9,15.0,80.7,24.1,61,14,1
HTL-76483,4,Suburban,South,5,1307,0,4.95,46,19,71.6,1.0,0.944,12.5,24.1,2.99,86.2,6.1,26,25,0
HTL-76484,8,Leisure Beach,Northeast,4,360,0,4.22,34,25,52.3,0.0,0.777,10.0,80.0,5.5,67.0,6.5,646,15,0
HTL-76485,11,Suburban,West,4,1186,0,3.16,254,26,48.7,0.0,0.946,15.0,67.4,5.62,46.4,28.2,94,24,0
HTL-76486,7,Urban Business,Northeast,4,452,0,3.52,72,23,18.7,0.0,1.159,10.5,96.6,3.78,66.1,8.1,301,22,0
HTL-76487,12,Suburban,Northeast,3,511,0,2.98,45,44,75.7,0.0,1.167,9.7,56.3,9.45,79.0,23.5,69,8,1
HTL-76488,4,Suburban,Northeast,4,803,0,3.97,125,16,43.0,0.0,1.131,12.1,93.5,10.96,80.9,15.2,224,9,0
HTL-76489,11,Leisure Beach,Midwest,3,308,0,3.37,183,3,23.5,1.0,0.983,14.6,53.1,,92.5,5.5,142,9,0
HTL-76490,2,Suburban,International,3,83,1,,8,33,35.3,1.0,1.225,15.3,90.7,6.9,98.2,41.7,332,23,1
HTL-76491,12,Airport,Northeast,3,409,0,,6,9,52.2,1.0,1.043,7.7,90.6,12.35,89.1,33.2,44,10,0
HTL-76492,1,Leisure Beach,South,4,35,1,,11,22,47.8,0.0,0.981,15.7,66.6,2.5,77.4,2.6,60,9,1
HTL-76493,7,Leisure Beach,Northeast,3,250,0,3.12,95,43,66.4,0.0,1.176,4.0,58.4,1.48,69.3,21.5,120,25,0
HTL-76494,10,Leisure Beach,Northeast,3,357,0,3.39,40,43,60.2,0.0,0.882,24.0,54.5,5.84,57.2,20.7,146,15,1
HTL-76495,2,Airport,West,4,1021,0,3.23,181,32,44.5,1.0,0.827,33.4,57.6,8.83,83.6,7.9,99,15,0
HTL-76496,2,Resort/Destination,International,2,313,0,3.29,33,23,25.7,0.0,0.775,3.1,94.3,6.22,92.0,10.1,166,23,0
HTL-76497,9,Airport,West,3,613,0,3.6,35,3,16.7,0.0,1.017,13.5,63.4,15.0,60.7,37.6,409,19,0
HTL-76498,7,Suburban,South,5,249,0,4.01,31,20,53.8,0.0,0.782,7.3,73.2,1.49,93.0,45.0,376,10,0
HTL-76499,4,Airport,West,4,445,0,3.61,33,28,36.5,0.0,0.827,25.4,81.9,1.13,90.6,18.6,234,12,0
HTL-76500,8,Airport,South,5,488,0,4.67,104,25,58.1,0.0,1.055,12.0,57.8,2.49,53.2,32.3,17,23,1
HTL-76501,10,Leisure Beach,South,2,574,0,3.34,34,11,40.3,0.0,0.7,18.9,82.5,4.53,83.0,5.4,17,16,0
HTL-76502,8,Urban Business,Northeast,4,606,0,4.33,286,14,70.1,1.0,0.976,15.0,82.3,8.9,92.2,4.4,462,10,0
HTL-76503,11,Airport,West,1,885,0,2.57,43,6,39.2,0.0,1.145,4.1,57.5,2.21,92.0,9.5,50,11,1
HTL-76504,6,Airport,International,4,333,0,3.69,63,14,59.3,0.0,1.062,14.1,67.5,2.31,56.4,28.1,249,10,1
HTL-76505,11,Leisure Beach,West,4,212,0,4.18,14,27,58.1,0.0,0.959,7.4,76.0,2.57,75.7,19.1,212,13,0
HTL-76506,12,Urban Business,Northeast,4,489,0,3.62,41,17,38.9,0.0,1.113,20.7,73.3,10.62,91.2,18.1,118,6,1
HTL-76507,6,Resort/Destination,International,4,798,0,3.89,218,16,61.6,1.0,1.003,16.1,76.3,5.31,66.7,16.0,64,12,0
HTL-76508,9,Suburban,Northeast,3,228,0,3.53,65,20,65.1,0.0,1.113,10.1,45.8,11.55,69.4,35.2,478,14,0
HTL-76509,7,Airport,West,4,815,0,3.98,78,11,27.3,0.0,1.026,6.7,35.4,4.33,80.8,22.6,23,23,1
HTL-76510,1,Urban Business,South,3,215,0,2.63,42,24,35.2,1.0,1.149,2.3,80.6,1.21,69.8,3.9,42,20,1
HTL-76511,8,Suburban,International,3,773,0,2.96,114,38,62.8,0.0,0.742,22.6,89.2,1.22,82.4,12.2,263,19,0
HTL-76512,3,Leisure Beach,South,4,248,0,4.25,5,15,68.9,0.0,1.165,0.4,76.6,4.99,97.1,10.4,212,13,0
HTL-76513,7,Urban Business,West,5,415,0,,16,20,77.0,0.0,1.218,18.6,62.2,1.85,81.8,30.5,255,23,0
HTL-76514,5,Leisure Beach,Northeast,3,728,0,2.85,110,10,16.3,0.0,1.056,7.6,66.5,3.05,93.1,19.1,34,23,1
HTL-76515,12,Airport,International,4,94,1,3.98,18,29,38.5,0.0,1.067,7.9,57.5,4.24,71.2,25.0,232,20,1
HTL-76516,6,Urban Business,Northeast,5,308,0,4.39,20,27,34.1,1.0,1.07,1.7,67.2,8.79,85.2,5.4,30,17,0
HTL-76517,8,Suburban,South,3,793,0,2.43,110,19,35.6,0.0,1.078,5.1,75.7,9.4,63.3,25.0,26,13,1
HTL-76518,4,Suburban,International,4,420,0,2.84,57,41,55.6,1.0,1.503,12.8,56.3,7.76,60.1,26.9,129,21,0
HTL-76519,12,Leisure Beach,Midwest,3,1026,0,2.65,68,14,25.2,0.0,1.173,5.1,66.4,9.29,77.8,5.3,23,20,1
HTL-76520,2,Resort/Destination,Midwest,3,31,1,2.95,1,18,55.6,0.0,0.9,16.5,55.1,15.0,77.4,18.2,74,20,1
HTL-76521,5,Airport,South,5,1361,0,4.32,583,20,22.9,0.0,1.262,12.9,79.6,6.59,88.9,30.3,129,9,1
HTL-76522,12,Suburban,Northeast,3,298,0,2.16,39,17,82.7,0.0,0.892,7.8,91.1,10.61,84.5,2.3,389,12,0
HTL-76523,12,Leisure Beach,South,4,658,0,3.21,55,10,54.1,0.0,0.951,12.9,71.5,10.6,70.1,31.5,25,9,1
HTL-76524,11,Resort/Destination,West,3,872,0,3.66,49,52,72.5,0.0,1.192,2.7,78.1,5.21,83.2,17.5,93,19,0
HTL-76525,3,Resort/Destination,Midwest,4,831,0,3.59,121,20,66.7,0.0,1.013,7.2,68.8,5.83,53.9,26.4,79,16,0
HTL-76526,7,Suburban,International,3,865,0,3.38,107,13,31.2,0.0,0.982,20.6,78.3,4.9,60.3,5.2,248,12,0
HTL-76527,9,Leisure Beach,Midwest,4,590,0,2.82,200,24,51.4,0.0,0.934,12.7,91.5,1.57,83.3,8.3,119,10,0
HTL-76528,12,Resort/Destination,International,4,859,0,3.62,37,30,36.4,0.0,1.137,7.4,67.6,3.16,67.3,22.6,176,13,0
HTL-76529,3,Urban Business,West,3,205,0,4.19,58,15,51.9,0.0,0.959,3.1,62.1,6.03,96.2,23.9,214,13,0
HTL-76530,9,Airport,West,5,802,0,3.81,284,17,58.2,0.0,1.092,10.5,77.0,9.82,93.4,15.7,39,9,0
HTL-76531,1,Leisure Beach,Northeast,4,92,1,3.95,5,17,38.7,0.0,1.179,11.5,58.9,3.89,87.3,4.5,154,15,1
HTL-76532,5,Leisure Beach,International,3,1482,0,2.89,185,45,90.6,0.0,0.911,7.6,37.8,6.31,89.4,25.1,77,19,0
HTL-76533,11,Urban Business,Midwest,5,855,0,3.2,121,22,37.3,0.0,1.014,26.6,44.6,4.72,84.0,7.9,203,13,1
HTL-76534,1,Leisure Beach,Northeast,4,719,0,3.6,101,33,26.5,1.0,0.85,16.8,77.2,0.91,78.9,19.1,40,21,1
HTL-76535,3,Urban Business,Northeast,3,266,0,3.17,69,12,44.9,1.0,0.951,3.3,84.8,7.47,82.0,7.2,167,20,0
HTL-76536,11,Leisure Beach,Midwest,3,1697,0,3.53,106,29,63.7,0.0,0.81,7.8,77.9,6.66,91.8,14.3,294,12,0
HTL-76537,11,Suburban,Northeast,3,183,0,3.24,18,9,28.8,0.0,1.061,20.6,62.2,15.0,96.9,36.6,45,9,1
HTL-76538,10,Resort/Destination,West,4,533,0,2.65,35,23,75.0,0.0,0.901,10.9,61.4,3.46,98.8,14.2,26,21,1
HTL-76539,1,Urban Business,Midwest,4,915,0,3.57,47,3,47.1,0.0,1.134,6.7,90.0,1.83,89.5,15.8,189,19,0
HTL-76540,8,Leisure Beach,West,1,336,0,2.46,80,23,64.1,1.0,1.133,1.1,77.6,7.73,84.7,15.3,18,7,0
HTL-76541,1,Urban Business,Midwest,4,344,0,3.22,41,20,34.0,0.0,1.309,5.4,97.2,,59.2,17.4,118,10,0
HTL-76542,10,Suburban,Midwest,3,278,0,3.36,123,5,38.1,1.0,1.093,5.3,48.6,3.07,89.4,15.8,83,19,0
HTL-76543,4,Urban Business,South,2,1211,0,1.83,134,13,20.8,1.0,0.834,7.7,81.7,3.91,73.6,6.7,466,5,1
HTL-76544,12,Urban Business,South,3,881,0,3.23,101,23,25.9,0.0,1.165,15.2,80.0,2.91,84.9,29.0,81,7,1
HTL-76545,1,Suburban,South,4,624,0,3.48,242,19,59.2,1.0,1.067,13.0,65.8,2.93,88.3,45.0,30,9,0
HTL-76546,4,Urban Business,Northeast,3,1358,0,2.69,366,31,71.9,1.0,0.553,3.2,96.6,2.92,86.2,16.2,159,11,0
HTL-76547,9,Suburban,South,3,332,0,3.01,76,26,38.6,1.0,1.327,11.4,67.3,3.65,86.2,10.7,74,15,0
HTL-76548,3,Urban Business,West,4,194,0,4.09,13,27,62.2,1.0,0.989,32.5,33.4,6.26,79.2,5.5,78,7,0
HTL-76549,4,Suburban,West,4,359,0,3.86,31,3,37.0,1.0,0.855,18.7,92.4,2.24,79.5,21.9,111,23,1
HTL-76550,8,Urban Business,West,3,881,0,3.12,296,33,32.7,0.0,0.992,13.6,51.5,6.12,64.4,17.8,13,9,0
HTL-76551,12,Suburban,South,3,164,1,2.99,26,20,49.9,0.0,0.859,11.0,68.7,12.99,95.6,13.6,13,11,0
HTL-76552,5,Urban Business,Midwest,3,206,0,3.84,62,23,57.2,1.0,1.084,6.4,73.2,15.0,69.2,33.6,228,6,1
HTL-76553,9,Suburban,International,2,591,0,2.22,217,27,32.2,0.0,0.961,13.6,49.9,2.46,98.7,14.8,77,22,1
HTL-76554,7,Urban Business,Midwest,4,576,0,4.22,111,34,40.7,0.0,0.921,2.0,72.1,9.15,47.0,4.5,68,10,0
HTL-76555,3,Leisure Beach,Northeast,4,792,0,4.33,169,20,18.4,0.0,1.191,1.1,81.0,3.16,95.0,32.8,116,5,1
HTL-76556,10,Suburban,Northeast,3,698,0,3.78,190,31,51.4,0.0,0.933,17.0,62.8,5.57,61.3,33.0,212,7,0
HTL-76557,1,Suburban,Northeast,5,401,0,4.52,37,42,54.8,0.0,0.909,9.7,83.9,9.5,79.6,23.0,75,6,0
HTL-76558,11,Leisure Beach,International,5,1160,0,3.4,171,24,62.9,1.0,0.922,4.8,86.7,9.06,77.7,2.6,22,5,0
HTL-76559,6,Leisure Beach,Northeast,1,690,0,2.09,170,27,33.7,,0.755,17.3,87.6,3.69,83.9,11.0,44,19,0
